日時,始値(BID),高値(BID),安値(BID),終値(BID),始値(ASK),高値(ASK),安値(ASK),終値(ASK)
2019/10/11 11:08:00,107.96,107.962,107.959,107.96,107.963,107.965,107.962,107.963
2019/10/11 11:09:00,107.96,107.961,107.957,107.958,107.963,107.964,107.96,107.961
2019/10/11 11:10:00,107.958,107.958,107.954,107.955,107.961,107.961,107.957,107.958
2019/10/11 11:11:00,107.955,107.962,107.954,107.954,107.958,107.965,107.957,107.957
2019/10/11 11:12:00,107.954,107.955,107.95,107.953,107.957,107.958,107.953,107.956
2019/10/11 11:13:00,107.953,107.957,107.953,107.956,107.956,107.96,107.956,107.959
2019/10/11 11:14:00,107.956,107.961,107.955,107.961,107.959,107.964,107.958,107.964
2019/10/11 11:15:00,107.961,107.961,107.953,107.954,107.964,107.964,107.956,107.957
2019/10/11 11:16:00,107.954,107.956,107.95,107.953,107.957,107.959,107.953,107.956
2019/10/11 11:17:00,107.953,107.954,107.95,107.952,107.956,107.957,107.953,107.955
2019/10/11 11:18:00,107.952,107.955,107.947,107.953,107.955,107.958,107.95,107.956
2019/10/11 11:19:00,107.953,107.958,107.948,107.953,107.956,107.961,107.951,107.956
2019/10/11 11:20:00,107.953,107.96,107.951,107.958,107.956,107.963,107.954,107.961
2019/10/11 11:21:00,107.958,107.958,107.952,107.953,107.961,107.961,107.955,107.956
2019/10/11 11:22:00,107.953,107.967,107.953,107.962,107.956,107.97,107.956,107.965
2019/10/11 11:23:00,107.962,107.968,107.949,107.949,107.965,107.971,107.952,107.952
2019/10/11 11:24:00,107.949,107.959,107.941,107.953,107.952,107.962,107.944,107.956
2019/10/11 11:25:00,107.953,107.953,107.944,107.953,107.956,107.956,107.947,107.956
2019/10/11 11:26:00,107.953,107.954,107.944,107.945,107.956,107.957,107.947,107.948
2019/10/11 11:27:00,107.945,107.947,107.942,107.944,107.948,107.95,107.945,107.947
2019/10/11 11:28:00,107.944,107.944,107.942,107.944,107.947,107.947,107.945,107.947
2019/10/11 11:29:00,107.944,107.946,107.938,107.942,107.947,107.949,107.941,107.945
2019/10/11 11:30:00,107.942,107.946,107.942,107.942,107.945,107.949,107.945,107.945
2019/10/11 11:31:00,107.942,107.944,107.938,107.941,107.945,107.947,107.941,107.944
2019/10/11 11:32:00,107.941,107.942,107.939,107.94,107.944,107.945,107.942,107.943
2019/10/11 11:33:00,107.94,107.94,107.935,107.936,107.943,107.943,107.938,107.939
2019/10/11 11:34:00,107.936,107.94,107.935,107.939,107.939,107.943,107.938,107.942
2019/10/11 11:35:00,107.939,107.942,107.938,107.942,107.942,107.945,107.941,107.945
2019/10/11 11:36:00,107.942,107.954,107.942,107.948,107.945,107.957,107.945,107.951
2019/10/11 11:37:00,107.948,107.948,107.942,107.942,107.951,107.951,107.945,107.945
2019/10/11 11:38:00,107.942,107.945,107.942,107.943,107.945,107.948,107.945,107.946
2019/10/11 11:39:00,107.943,107.943,107.935,107.936,107.946,107.946,107.938,107.939
2019/10/11 11:40:00,107.936,107.949,107.936,107.948,107.939,107.952,107.939,107.951
2019/10/11 11:41:00,107.948,107.948,107.945,107.945,107.951,107.951,107.948,107.948
2019/10/11 11:42:00,107.945,107.946,107.942,107.943,107.948,107.949,107.945,107.946
2019/10/11 11:43:00,107.943,107.944,107.943,107.944,107.946,107.947,107.946,107.947
2019/10/11 11:44:00,107.944,107.953,107.944,107.952,107.947,107.956,107.947,107.955
2019/10/11 11:45:00,107.952,107.952,107.948,107.949,107.955,107.955,107.951,107.952
2019/10/11 11:46:00,107.949,107.956,107.949,107.956,107.952,107.959,107.952,107.959
2019/10/11 11:47:00,107.956,107.956,107.955,107.955,107.959,107.959,107.958,107.958
2019/10/11 11:48:00,107.955,107.956,107.954,107.954,107.958,107.959,107.957,107.957
2019/10/11 11:49:00,107.954,107.961,107.95,107.959,107.957,107.964,107.953,107.962
2019/10/11 11:50:00,107.959,107.963,107.956,107.96,107.962,107.966,107.959,107.963
2019/10/11 11:51:00,107.96,107.961,107.953,107.96,107.963,107.964,107.956,107.963
2019/10/11 11:52:00,107.96,107.96,107.941,107.944,107.963,107.963,107.944,107.947
2019/10/11 11:53:00,107.944,107.944,107.94,107.944,107.947,107.947,107.943,107.947
2019/10/11 11:54:00,107.944,107.945,107.94,107.944,107.947,107.948,107.945,107.947
2019/10/11 11:55:00,107.944,107.949,107.943,107.945,107.947,107.952,107.946,107.948
2019/10/11 11:56:00,107.945,107.951,107.945,107.948,107.948,107.954,107.948,107.951
2019/10/11 11:57:00,107.948,107.95,107.947,107.948,107.951,107.953,107.95,107.951
2019/10/11 11:58:00,107.948,107.951,107.945,107.95,107.951,107.954,107.948,107.953
2019/10/11 11:59:00,107.95,107.959,107.947,107.955,107.953,107.962,107.95,107.958
2019/10/11 12:00:00,107.955,107.961,107.952,107.957,107.958,107.964,107.955,107.96
2019/10/11 12:01:00,107.957,107.959,107.956,107.957,107.96,107.962,107.959,107.96
2019/10/11 12:02:00,107.957,107.959,107.956,107.957,107.96,107.962,107.959,107.96
2019/10/11 12:03:00,107.957,107.96,107.957,107.959,107.96,107.963,107.96,107.962
2019/10/11 12:04:00,107.959,107.972,107.959,107.969,107.962,107.975,107.962,107.972
2019/10/11 12:05:00,107.969,107.973,107.967,107.968,107.972,107.976,107.97,107.971
2019/10/11 12:06:00,107.968,107.97,107.96,107.962,107.971,107.973,107.963,107.965
2019/10/11 12:07:00,107.962,107.963,107.953,107.953,107.965,107.966,107.956,107.956
2019/10/11 12:08:00,107.953,107.958,107.949,107.952,107.956,107.963,107.952,107.955
2019/10/11 12:09:00,107.952,107.952,107.947,107.949,107.955,107.955,107.95,107.952
2019/10/11 12:10:00,107.949,107.959,107.948,107.955,107.952,107.962,107.951,107.958
2019/10/11 12:11:00,107.955,107.96,107.955,107.958,107.958,107.963,107.958,107.961
2019/10/11 12:12:00,107.958,107.959,107.953,107.953,107.961,107.962,107.956,107.956
2019/10/11 12:13:00,107.953,107.955,107.953,107.954,107.956,107.958,107.956,107.957
2019/10/11 12:14:00,107.954,107.961,107.949,107.959,107.957,107.965,107.952,107.962
2019/10/11 12:15:00,107.959,107.962,107.956,107.96,107.962,107.965,107.959,107.963
2019/10/11 12:16:00,107.96,107.961,107.955,107.955,107.963,107.964,107.958,107.958
2019/10/11 12:17:00,107.955,107.955,107.95,107.954,107.958,107.958,107.953,107.957
2019/10/11 12:18:00,107.954,107.967,107.954,107.963,107.957,107.97,107.957,107.966
2019/10/11 12:19:00,107.963,107.965,107.96,107.961,107.966,107.968,107.963,107.964
2019/10/11 12:20:00,107.961,107.961,107.96,107.961,107.964,107.964,107.963,107.964
2019/10/11 12:21:00,107.961,107.961,107.958,107.961,107.964,107.964,107.961,107.964
2019/10/11 12:22:00,107.961,107.962,107.961,107.961,107.964,107.965,107.964,107.964
2019/10/11 12:23:00,107.961,107.972,107.961,107.969,107.964,107.975,107.964,107.972
2019/10/11 12:24:00,107.969,107.972,107.963,107.969,107.972,107.975,107.966,107.972
2019/10/11 12:25:00,107.969,107.978,107.967,107.974,107.972,107.981,107.97,107.977
2019/10/11 12:26:00,107.974,107.984,107.973,107.982,107.977,107.987,107.976,107.985
2019/10/11 12:27:00,107.982,107.989,107.982,107.983,107.985,107.992,107.985,107.986
2019/10/11 12:28:00,107.983,107.983,107.973,107.976,107.986,107.986,107.976,107.979
2019/10/11 12:29:00,107.976,107.978,107.974,107.978,107.979,107.981,107.977,107.981
2019/10/11 12:30:00,107.978,107.983,107.978,107.983,107.981,107.986,107.981,107.986
2019/10/11 12:31:00,107.983,107.991,107.982,107.987,107.986,107.994,107.985,107.99
2019/10/11 12:32:00,107.987,107.991,107.986,107.991,107.99,107.994,107.989,107.994
2019/10/11 12:33:00,107.991,107.996,107.99,107.991,107.994,107.999,107.993,107.994
2019/10/11 12:34:00,107.991,107.996,107.991,107.994,107.994,107.999,107.994,107.997
2019/10/11 12:35:00,107.994,107.996,107.993,107.995,107.997,107.999,107.996,107.998
2019/10/11 12:36:00,107.995,107.996,107.991,107.994,107.998,107.999,107.994,107.997
2019/10/11 12:37:00,107.994,107.994,107.985,107.985,107.997,107.997,107.988,107.988
2019/10/11 12:38:00,107.985,107.985,107.976,107.976,107.988,107.988,107.979,107.979
2019/10/11 12:39:00,107.976,107.987,107.976,107.984,107.979,107.99,107.979,107.987
2019/10/11 12:40:00,107.984,107.987,107.981,107.987,107.987,107.99,107.984,107.99
2019/10/11 12:41:00,107.987,107.987,107.986,107.987,107.99,107.99,107.989,107.99
2019/10/11 12:42:00,107.987,107.988,107.984,107.985,107.99,107.991,107.987,107.988
2019/10/11 12:43:00,107.985,107.991,107.985,107.99,107.988,107.994,107.988,107.993
2019/10/11 12:44:00,107.99,107.995,107.986,107.987,107.993,107.998,107.989,107.99
2019/10/11 12:45:00,107.987,107.988,107.986,107.987,107.99,107.991,107.989,107.99
2019/10/11 12:46:00,107.987,107.988,107.984,107.986,107.99,107.991,107.987,107.989
2019/10/11 12:47:00,107.986,107.986,107.985,107.986,107.989,107.989,107.988,107.989
2019/10/11 12:48:00,107.986,107.986,107.983,107.983,107.989,107.989,107.986,107.986
2019/10/11 12:49:00,107.983,107.985,107.977,107.977,107.986,107.988,107.98,107.98
2019/10/11 12:50:00,107.977,107.977,107.972,107.973,107.98,107.98,107.975,107.976
2019/10/11 12:51:00,107.973,107.974,107.969,107.973,107.976,107.977,107.972,107.976
2019/10/11 12:52:00,107.973,107.973,107.972,107.973,107.976,107.976,107.975,107.976
2019/10/11 12:53:00,107.973,107.981,107.971,107.978,107.976,107.984,107.974,107.981
2019/10/11 12:54:00,107.978,107.978,107.961,107.966,107.981,107.981,107.966,107.969
2019/10/11 12:55:00,107.966,107.971,107.966,107.967,107.969,107.974,107.969,107.97
2019/10/11 12:56:00,107.967,107.97,107.965,107.969,107.97,107.973,107.968,107.972
2019/10/11 12:57:00,107.969,107.971,107.967,107.968,107.972,107.974,107.97,107.971
2019/10/11 12:58:00,107.968,107.969,107.962,107.965,107.971,107.972,107.965,107.968
2019/10/11 12:59:00,107.965,107.976,107.963,107.976,107.968,107.979,107.966,107.979
2019/10/11 13:00:00,107.976,107.976,107.955,107.956,107.979,107.979,107.958,107.959
2019/10/11 13:01:00,107.956,107.961,107.955,107.958,107.959,107.964,107.958,107.961
2019/10/11 13:02:00,107.958,107.964,107.957,107.963,107.961,107.967,107.96,107.966
2019/10/11 13:03:00,107.963,107.963,107.958,107.958,107.966,107.966,107.961,107.961
2019/10/11 13:04:00,107.958,107.96,107.956,107.956,107.961,107.963,107.959,107.959
2019/10/11 13:05:00,107.956,107.957,107.948,107.948,107.959,107.96,107.951,107.951
2019/10/11 13:06:00,107.948,107.951,107.948,107.948,107.951,107.954,107.951,107.951
2019/10/11 13:07:00,107.948,107.951,107.947,107.95,107.951,107.954,107.95,107.953
2019/10/11 13:08:00,107.95,107.95,107.947,107.948,107.953,107.953,107.95,107.951
2019/10/11 13:09:00,107.948,107.95,107.944,107.949,107.951,107.953,107.947,107.952
2019/10/11 13:10:00,107.949,107.959,107.949,107.959,107.952,107.962,107.952,107.962
2019/10/11 13:11:00,107.959,107.96,107.958,107.958,107.962,107.963,107.961,107.961
2019/10/11 13:12:00,107.958,107.959,107.953,107.958,107.961,107.962,107.956,107.961
2019/10/11 13:13:00,107.958,107.958,107.956,107.958,107.961,107.961,107.959,107.961
2019/10/11 13:14:00,107.958,107.961,107.958,107.96,107.961,107.964,107.961,107.963
2019/10/11 13:15:00,107.96,107.968,107.96,107.967,107.963,107.971,107.963,107.97
2019/10/11 13:16:00,107.967,107.97,107.967,107.967,107.97,107.973,107.97,107.97
2019/10/11 13:17:00,107.967,107.971,107.967,107.968,107.97,107.974,107.97,107.971
2019/10/11 13:18:00,107.968,107.968,107.964,107.966,107.971,107.971,107.967,107.969
2019/10/11 13:19:00,107.966,107.966,107.963,107.963,107.969,107.969,107.966,107.966
2019/10/11 13:20:00,107.963,107.967,107.963,107.966,107.966,107.97,107.966,107.969
2019/10/11 13:21:00,107.966,107.97,107.963,107.968,107.969,107.973,107.966,107.971
2019/10/11 13:22:00,107.968,107.97,107.968,107.969,107.971,107.973,107.971,107.972
2019/10/11 13:23:00,107.969,107.971,107.969,107.971,107.972,107.974,107.972,107.974
2019/10/11 13:24:00,107.971,107.976,107.969,107.975,107.974,107.979,107.972,107.978
2019/10/11 13:25:00,107.975,107.978,107.975,107.976,107.978,107.981,107.978,107.979
2019/10/11 13:26:00,107.976,107.984,107.976,107.983,107.979,107.987,107.979,107.986
2019/10/11 13:27:00,107.983,107.988,107.983,107.988,107.986,107.991,107.986,107.991
2019/10/11 13:28:00,107.988,107.989,107.986,107.986,107.991,107.992,107.989,107.989
2019/10/11 13:29:00,107.986,107.991,107.986,107.991,107.989,107.994,107.989,107.994
2019/10/11 13:30:00,107.991,107.991,107.987,107.989,107.994,107.994,107.99,107.992
2019/10/11 13:31:00,107.989,107.99,107.981,107.983,107.992,107.993,107.984,107.986
2019/10/11 13:32:00,107.983,107.983,107.972,107.973,107.986,107.986,107.975,107.976
2019/10/11 13:33:00,107.973,107.974,107.972,107.973,107.976,107.977,107.975,107.976
2019/10/11 13:34:00,107.973,107.975,107.97,107.974,107.976,107.978,107.973,107.977
2019/10/11 13:35:00,107.974,107.976,107.973,107.974,107.977,107.979,107.976,107.977
2019/10/11 13:36:00,107.974,107.974,107.974,107.974,107.977,107.977,107.977,107.977
2019/10/11 13:37:00,107.974,107.98,107.972,107.973,107.977,107.983,107.975,107.976
2019/10/11 13:38:00,107.973,107.979,107.973,107.978,107.976,107.982,107.976,107.981
2019/10/11 13:39:00,107.978,107.978,107.971,107.972,107.981,107.981,107.974,107.975
2019/10/11 13:40:00,107.972,107.98,107.97,107.978,107.975,107.983,107.973,107.981
2019/10/11 13:41:00,107.978,107.978,107.973,107.976,107.981,107.981,107.976,107.979
2019/10/11 13:42:00,107.976,107.976,107.972,107.972,107.979,107.979,107.975,107.975
2019/10/11 13:43:00,107.972,107.977,107.97,107.973,107.975,107.98,107.973,107.976
2019/10/11 13:44:00,107.973,107.975,107.972,107.973,107.976,107.978,107.975,107.976
2019/10/11 13:45:00,107.973,107.974,107.97,107.973,107.976,107.977,107.973,107.976
2019/10/11 13:46:00,107.973,107.975,107.967,107.971,107.976,107.978,107.97,107.974
2019/10/11 13:47:00,107.971,107.971,107.962,107.968,107.974,107.974,107.965,107.971
2019/10/11 13:48:00,107.968,107.968,107.96,107.96,107.971,107.971,107.963,107.963
2019/10/11 13:49:00,107.96,107.96,107.957,107.958,107.963,107.963,107.96,107.961
2019/10/11 13:50:00,107.958,107.961,107.958,107.958,107.961,107.964,107.961,107.961
2019/10/11 13:51:00,107.958,107.958,107.952,107.957,107.961,107.961,107.955,107.96
2019/10/11 13:52:00,107.957,107.961,107.957,107.957,107.96,107.964,107.96,107.96
2019/10/11 13:53:00,107.957,107.958,107.951,107.954,107.96,107.961,107.954,107.957
2019/10/11 13:54:00,107.954,107.963,107.954,107.963,107.957,107.966,107.957,107.966
2019/10/11 13:55:00,107.963,107.968,107.962,107.968,107.966,107.971,107.965,107.971
2019/10/11 13:56:00,107.968,107.97,107.96,107.962,107.971,107.973,107.963,107.965
2019/10/11 13:57:00,107.962,107.963,107.957,107.962,107.965,107.966,107.96,107.965
2019/10/11 13:58:00,107.962,107.965,107.962,107.962,107.965,107.968,107.965,107.965
2019/10/11 13:59:00,107.962,107.966,107.962,107.966,107.965,107.969,107.965,107.969
2019/10/11 14:00:00,107.966,107.979,107.966,107.978,107.969,107.982,107.969,107.981
2019/10/11 14:01:00,107.978,107.985,107.978,107.983,107.981,107.988,107.981,107.986
2019/10/11 14:02:00,107.983,107.985,107.974,107.979,107.986,107.988,107.977,107.982
2019/10/11 14:03:00,107.979,107.984,107.978,107.981,107.982,107.987,107.981,107.984
2019/10/11 14:04:00,107.981,107.981,107.976,107.976,107.984,107.984,107.979,107.979
2019/10/11 14:05:00,107.976,107.981,107.975,107.98,107.979,107.984,107.978,107.983
2019/10/11 14:06:00,107.98,107.984,107.972,107.974,107.983,107.987,107.975,107.977
2019/10/11 14:07:00,107.974,107.983,107.973,107.98,107.977,107.986,107.976,107.983
2019/10/11 14:08:00,107.98,107.981,107.973,107.975,107.983,107.984,107.976,107.978
2019/10/11 14:09:00,107.975,107.981,107.974,107.981,107.978,107.984,107.977,107.984
2019/10/11 14:10:00,107.981,107.982,107.976,107.977,107.984,107.985,107.979,107.98
2019/10/11 14:11:00,107.977,107.981,107.976,107.981,107.98,107.984,107.979,107.984
2019/10/11 14:12:00,107.981,107.982,107.975,107.981,107.984,107.985,107.978,107.984
2019/10/11 14:13:00,107.981,107.981,107.975,107.975,107.984,107.984,107.978,107.978
2019/10/11 14:14:00,107.975,107.977,107.972,107.974,107.978,107.98,107.975,107.977
2019/10/11 14:15:00,107.974,107.981,107.974,107.978,107.977,107.984,107.977,107.981
2019/10/11 14:16:00,107.978,107.978,107.974,107.974,107.981,107.981,107.977,107.977
2019/10/11 14:17:00,107.974,107.976,107.971,107.972,107.977,107.979,107.974,107.975
2019/10/11 14:18:00,107.972,107.976,107.971,107.976,107.975,107.979,107.974,107.979
2019/10/11 14:19:00,107.976,107.983,107.972,107.982,107.979,107.986,107.975,107.985
2019/10/11 14:20:00,107.982,108.01,107.977,108.01,107.985,108.013,107.98,108.013
2019/10/11 14:21:00,108.01,108.01,107.995,107.996,108.013,108.013,107.998,107.999
2019/10/11 14:22:00,107.996,107.996,107.963,107.967,107.999,107.999,107.969,107.97
2019/10/11 14:23:00,107.967,107.971,107.96,107.969,107.97,107.974,107.963,107.972
2019/10/11 14:24:00,107.969,107.978,107.967,107.976,107.972,107.981,107.97,107.979
2019/10/11 14:25:00,107.976,107.979,107.973,107.975,107.979,107.982,107.976,107.978
2019/10/11 14:26:00,107.975,107.984,107.975,107.982,107.978,107.987,107.978,107.985
2019/10/11 14:27:00,107.982,107.985,107.973,107.974,107.985,107.988,107.976,107.977
2019/10/11 14:28:00,107.974,107.988,107.974,107.987,107.977,107.991,107.977,107.99
2019/10/11 14:29:00,107.987,107.999,107.983,107.999,107.99,108.002,107.986,108.002
2019/10/11 14:30:00,107.999,108.002,107.996,108.001,108.002,108.005,107.999,108.004
2019/10/11 14:31:00,108.001,108.002,107.992,107.999,108.004,108.005,107.995,108.002
2019/10/11 14:32:00,107.999,107.999,107.99,107.992,108.002,108.002,107.993,107.995
2019/10/11 14:33:00,107.992,107.992,107.985,107.988,107.995,107.995,107.989,107.991
2019/10/11 14:34:00,107.988,107.989,107.982,107.985,107.991,107.992,107.985,107.988
2019/10/11 14:35:00,107.985,107.986,107.979,107.986,107.988,107.989,107.982,107.989
2019/10/11 14:36:00,107.986,107.987,107.984,107.985,107.989,107.99,107.987,107.988
2019/10/11 14:37:00,107.985,107.989,107.984,107.985,107.988,107.992,107.987,107.988
2019/10/11 14:38:00,107.985,107.99,107.984,107.988,107.988,107.993,107.987,107.991
2019/10/11 14:39:00,107.988,107.99,107.986,107.988,107.991,107.993,107.989,107.991
2019/10/11 14:40:00,107.988,107.991,107.988,107.991,107.991,107.994,107.991,107.994
2019/10/11 14:41:00,107.991,108.004,107.991,108.004,107.994,108.007,107.994,108.007
2019/10/11 14:42:00,108.004,108.004,107.996,107.996,108.007,108.007,107.999,107.999
2019/10/11 14:43:00,107.996,107.996,107.99,107.992,107.999,107.999,107.993,107.995
2019/10/11 14:44:00,107.992,108,107.992,107.996,107.995,108.003,107.995,107.999
2019/10/11 14:45:00,107.996,108.002,107.996,108.001,107.999,108.005,107.999,108.004
2019/10/11 14:46:00,108.001,108.006,108,108.002,108.004,108.009,108.003,108.005
2019/10/11 14:47:00,108.002,108.003,107.995,107.995,108.005,108.006,107.998,107.998
2019/10/11 14:48:00,107.995,107.995,107.988,107.994,107.998,107.998,107.991,107.997
2019/10/11 14:49:00,107.994,107.999,107.989,107.997,107.997,108.002,107.992,108
2019/10/11 14:50:00,107.997,107.998,107.982,107.984,108,108.001,107.985,107.987
2019/10/11 14:51:00,107.984,107.986,107.977,107.979,107.987,107.989,107.98,107.982
2019/10/11 14:52:00,107.979,107.997,107.979,107.996,107.982,108,107.982,107.999
2019/10/11 14:53:00,107.996,108.001,107.995,107.998,107.999,108.004,107.998,108.001
2019/10/11 14:54:00,107.998,107.998,107.992,107.992,108.001,108.001,107.995,107.995
2019/10/11 14:55:00,107.992,108.01,107.992,108.01,107.995,108.013,107.995,108.013
2019/10/11 14:56:00,108.01,108.01,108.002,108.005,108.013,108.013,108.006,108.008
2019/10/11 14:57:00,108.005,108.006,108.002,108.005,108.008,108.009,108.005,108.008
2019/10/11 14:58:00,108.005,108.013,108.005,108.009,108.008,108.016,108.008,108.012
2019/10/11 14:59:00,108.009,108.014,108.004,108.011,108.012,108.019,108.007,108.014
2019/10/11 15:00:00,108.011,108.026,108.007,108.008,108.014,108.029,108.01,108.011
2019/10/11 15:01:00,108.008,108.009,107.989,107.994,108.011,108.012,107.992,107.997
2019/10/11 15:02:00,107.994,108.004,107.991,107.998,107.997,108.007,107.994,108.001
2019/10/11 15:03:00,107.998,108.007,107.996,108.002,108.001,108.01,107.999,108.005
2019/10/11 15:04:00,108.002,108.007,108.001,108.007,108.005,108.01,108.004,108.01
2019/10/11 15:05:00,108.007,108.018,108.007,108.013,108.01,108.021,108.01,108.016
2019/10/11 15:06:00,108.013,108.023,108.013,108.016,108.016,108.026,108.016,108.019
2019/10/11 15:07:00,108.016,108.024,108.016,108.017,108.019,108.027,108.019,108.02
2019/10/11 15:08:00,108.017,108.021,108.013,108.017,108.02,108.024,108.019,108.02
2019/10/11 15:09:00,108.017,108.017,108.002,108.003,108.02,108.02,108.005,108.006
2019/10/11 15:10:00,108.003,108.012,108,108.002,108.006,108.015,108.005,108.005
2019/10/11 15:11:00,108.002,108.002,107.99,107.992,108.005,108.005,107.993,107.995
2019/10/11 15:12:00,107.992,108.005,107.991,108.005,107.995,108.008,107.994,108.008
2019/10/11 15:13:00,108.005,108.005,107.994,107.994,108.008,108.008,107.997,107.997
2019/10/11 15:14:00,107.994,107.997,107.986,107.997,107.997,108,107.989,108
2019/10/11 15:15:00,107.997,108.013,107.993,107.997,108,108.017,107.996,108
2019/10/11 15:16:00,107.997,108.006,107.988,108.003,108,108.009,107.991,108.006
2019/10/11 15:17:00,108.003,108.013,107.998,107.998,108.006,108.016,108.001,108.001
2019/10/11 15:18:00,107.998,108.013,107.993,108.007,108.001,108.016,107.996,108.01
2019/10/11 15:19:00,108.007,108.008,107.998,107.998,108.01,108.011,108.001,108.001
2019/10/11 15:20:00,107.998,108.002,107.992,107.999,108.001,108.008,107.995,108.002
2019/10/11 15:21:00,107.999,108.003,107.985,107.988,108.002,108.006,107.99,107.991
2019/10/11 15:22:00,107.988,108,107.988,107.992,107.991,108.003,107.991,107.995
2019/10/11 15:23:00,107.992,107.997,107.986,107.988,107.995,108,107.991,107.991
2019/10/11 15:24:00,107.988,107.994,107.979,107.992,107.991,107.997,107.984,107.995
2019/10/11 15:25:00,107.992,107.992,107.983,107.988,107.995,107.995,107.988,107.991
2019/10/11 15:26:00,107.988,107.995,107.987,107.992,107.991,107.998,107.99,107.995
2019/10/11 15:27:00,107.992,107.992,107.973,107.973,107.995,107.995,107.976,107.976
2019/10/11 15:28:00,107.973,107.975,107.96,107.969,107.976,107.978,107.963,107.972
2019/10/11 15:29:00,107.969,107.974,107.967,107.973,107.972,107.977,107.97,107.976
2019/10/11 15:30:00,107.973,107.978,107.972,107.976,107.976,107.981,107.975,107.979
2019/10/11 15:31:00,107.976,107.98,107.973,107.973,107.979,107.983,107.976,107.976
2019/10/11 15:32:00,107.973,107.977,107.97,107.973,107.976,107.98,107.973,107.976
2019/10/11 15:33:00,107.973,107.974,107.949,107.958,107.976,107.977,107.952,107.961
2019/10/11 15:34:00,107.958,107.966,107.955,107.957,107.961,107.969,107.958,107.96
2019/10/11 15:35:00,107.957,107.964,107.954,107.963,107.96,107.967,107.957,107.966
2019/10/11 15:36:00,107.963,107.966,107.956,107.965,107.966,107.969,107.961,107.968
2019/10/11 15:37:00,107.965,107.967,107.964,107.965,107.968,107.97,107.967,107.968
2019/10/11 15:38:00,107.965,107.973,107.965,107.967,107.968,107.976,107.968,107.97
2019/10/11 15:39:00,107.967,107.967,107.952,107.956,107.97,107.97,107.955,107.959
2019/10/11 15:40:00,107.956,107.977,107.955,107.975,107.959,107.98,107.958,107.978
2019/10/11 15:41:00,107.975,107.978,107.974,107.976,107.978,107.981,107.977,107.979
2019/10/11 15:42:00,107.976,107.977,107.973,107.976,107.979,107.98,107.976,107.979
2019/10/11 15:43:00,107.976,107.989,107.974,107.984,107.979,107.992,107.977,107.987
2019/10/11 15:44:00,107.984,107.991,107.981,107.99,107.987,107.994,107.984,107.993
2019/10/11 15:45:00,107.99,107.993,107.986,107.989,107.993,107.996,107.989,107.992
2019/10/11 15:46:00,107.989,107.99,107.984,107.984,107.992,107.993,107.987,107.987
2019/10/11 15:47:00,107.984,107.987,107.979,107.986,107.987,107.99,107.982,107.989
2019/10/11 15:48:00,107.986,107.986,107.975,107.984,107.989,107.989,107.978,107.987
2019/10/11 15:49:00,107.984,107.984,107.969,107.97,107.987,107.987,107.972,107.973
2019/10/11 15:50:00,107.97,107.974,107.963,107.969,107.973,107.977,107.966,107.972
2019/10/11 15:51:00,107.969,107.985,107.969,107.984,107.972,107.988,107.972,107.987
2019/10/11 15:52:00,107.984,107.985,107.973,107.974,107.987,107.988,107.976,107.977
2019/10/11 15:53:00,107.974,107.983,107.973,107.982,107.977,107.986,107.976,107.985
2019/10/11 15:54:00,107.982,107.987,107.98,107.987,107.985,107.99,107.983,107.99
2019/10/11 15:55:00,107.987,107.987,107.981,107.983,107.99,107.99,107.984,107.986
2019/10/11 15:56:00,107.983,107.991,107.983,107.988,107.986,107.994,107.986,107.991
2019/10/11 15:57:00,107.988,107.994,107.986,107.993,107.991,107.997,107.989,107.996
2019/10/11 15:58:00,107.993,107.997,107.992,107.997,107.996,108,107.995,108
2019/10/11 15:59:00,107.997,108.008,107.992,108.008,108,108.011,107.995,108.011
2019/10/11 16:00:00,108.008,108.015,107.992,108.009,108.011,108.018,107.995,108.012
2019/10/11 16:01:00,108.009,108.009,107.999,108.004,108.012,108.012,108.002,108.007
2019/10/11 16:02:00,108.004,108.012,107.996,108.006,108.007,108.015,108.001,108.009
2019/10/11 16:03:00,108.006,108.007,107.996,108.005,108.009,108.01,108.003,108.008
2019/10/11 16:04:00,108.005,108.007,107.968,107.968,108.008,108.01,107.971,107.971
2019/10/11 16:05:00,107.968,107.976,107.96,107.965,107.971,107.979,107.964,107.968
2019/10/11 16:06:00,107.965,107.973,107.96,107.971,107.968,107.976,107.963,107.974
2019/10/11 16:07:00,107.971,107.991,107.971,107.987,107.974,107.994,107.974,107.99
2019/10/11 16:08:00,107.987,107.988,107.979,107.981,107.99,107.991,107.982,107.984
2019/10/11 16:09:00,107.981,107.987,107.981,107.983,107.984,107.99,107.984,107.986
2019/10/11 16:10:00,107.983,107.989,107.978,107.978,107.986,107.992,107.981,107.981
2019/10/11 16:11:00,107.978,107.978,107.953,107.96,107.981,107.981,107.96,107.963
2019/10/11 16:12:00,107.96,107.963,107.951,107.96,107.963,107.966,107.954,107.963
2019/10/11 16:13:00,107.96,107.969,107.952,107.955,107.963,107.972,107.955,107.958
2019/10/11 16:14:00,107.955,107.961,107.951,107.952,107.958,107.964,107.954,107.955
2019/10/11 16:15:00,107.952,107.958,107.945,107.958,107.955,107.962,107.948,107.961
2019/10/11 16:16:00,107.958,107.971,107.953,107.971,107.961,107.974,107.956,107.974
2019/10/11 16:17:00,107.971,107.977,107.968,107.969,107.974,107.981,107.971,107.972
