日時,始値(BID),高値(BID),安値(BID),終値(BID),始値(ASK),高値(ASK),安値(ASK),終値(ASK)
2019/10/10 11:08:00,107.53,107.533,107.521,107.528,107.533,107.536,107.524,107.531
2019/10/10 11:09:00,107.528,107.531,107.525,107.527,107.531,107.534,107.528,107.53
2019/10/10 11:10:00,107.527,107.533,107.514,107.523,107.53,107.537,107.517,107.526
2019/10/10 11:11:00,107.523,107.547,107.522,107.544,107.526,107.55,107.525,107.547
2019/10/10 11:12:00,107.544,107.546,107.539,107.546,107.547,107.549,107.542,107.549
2019/10/10 11:13:00,107.546,107.554,107.538,107.541,107.549,107.557,107.541,107.544
2019/10/10 11:14:00,107.541,107.559,107.54,107.553,107.544,107.562,107.543,107.556
2019/10/10 11:15:00,107.553,107.565,107.545,107.565,107.556,107.568,107.548,107.568
2019/10/10 11:16:00,107.565,107.583,107.563,107.575,107.568,107.586,107.566,107.578
2019/10/10 11:17:00,107.575,107.575,107.561,107.563,107.578,107.578,107.564,107.566
2019/10/10 11:18:00,107.563,107.564,107.544,107.545,107.566,107.567,107.547,107.548
2019/10/10 11:19:00,107.545,107.552,107.54,107.545,107.548,107.555,107.543,107.548
2019/10/10 11:20:00,107.545,107.557,107.545,107.546,107.548,107.56,107.548,107.549
2019/10/10 11:21:00,107.546,107.56,107.544,107.56,107.549,107.563,107.547,107.563
2019/10/10 11:22:00,107.56,107.561,107.539,107.56,107.563,107.564,107.543,107.563
2019/10/10 11:23:00,107.56,107.56,107.54,107.544,107.563,107.563,107.543,107.547
2019/10/10 11:24:00,107.544,107.551,107.541,107.551,107.547,107.554,107.544,107.554
2019/10/10 11:25:00,107.551,107.556,107.55,107.551,107.554,107.559,107.553,107.554
2019/10/10 11:26:00,107.551,107.561,107.551,107.556,107.554,107.564,107.554,107.559
2019/10/10 11:27:00,107.556,107.568,107.553,107.554,107.559,107.571,107.556,107.557
2019/10/10 11:28:00,107.554,107.564,107.554,107.564,107.557,107.567,107.557,107.567
2019/10/10 11:29:00,107.564,107.566,107.556,107.56,107.567,107.569,107.559,107.563
2019/10/10 11:30:00,107.56,107.562,107.546,107.547,107.563,107.565,107.549,107.55
2019/10/10 11:31:00,107.547,107.556,107.541,107.541,107.55,107.559,107.544,107.544
2019/10/10 11:32:00,107.541,107.544,107.536,107.544,107.544,107.547,107.539,107.547
2019/10/10 11:33:00,107.544,107.544,107.536,107.537,107.547,107.547,107.539,107.54
2019/10/10 11:34:00,107.537,107.542,107.53,107.533,107.54,107.545,107.533,107.536
2019/10/10 11:35:00,107.533,107.539,107.513,107.522,107.536,107.542,107.519,107.525
2019/10/10 11:36:00,107.522,107.523,107.516,107.519,107.525,107.526,107.519,107.522
2019/10/10 11:37:00,107.519,107.523,107.518,107.522,107.522,107.526,107.521,107.525
2019/10/10 11:38:00,107.522,107.522,107.516,107.516,107.525,107.525,107.519,107.519
2019/10/10 11:39:00,107.516,107.522,107.515,107.515,107.519,107.525,107.518,107.518
2019/10/10 11:40:00,107.515,107.52,107.512,107.52,107.518,107.523,107.515,107.523
2019/10/10 11:41:00,107.52,107.521,107.505,107.509,107.523,107.524,107.508,107.512
2019/10/10 11:42:00,107.509,107.513,107.498,107.5,107.512,107.516,107.502,107.503
2019/10/10 11:43:00,107.5,107.5,107.474,107.477,107.503,107.503,107.477,107.48
2019/10/10 11:44:00,107.477,107.493,107.476,107.493,107.48,107.496,107.479,107.496
2019/10/10 11:45:00,107.493,107.493,107.485,107.491,107.496,107.496,107.488,107.494
2019/10/10 11:46:00,107.491,107.494,107.486,107.49,107.494,107.497,107.489,107.493
2019/10/10 11:47:00,107.49,107.491,107.472,107.479,107.493,107.494,107.475,107.482
2019/10/10 11:48:00,107.479,107.482,107.476,107.481,107.482,107.485,107.479,107.484
2019/10/10 11:49:00,107.481,107.482,107.479,107.481,107.484,107.485,107.482,107.484
2019/10/10 11:50:00,107.481,107.481,107.478,107.479,107.484,107.484,107.481,107.482
2019/10/10 11:51:00,107.479,107.499,107.479,107.498,107.482,107.502,107.482,107.501
2019/10/10 11:52:00,107.498,107.498,107.487,107.496,107.501,107.501,107.49,107.499
2019/10/10 11:53:00,107.496,107.504,107.494,107.499,107.499,107.508,107.497,107.502
2019/10/10 11:54:00,107.499,107.53,107.496,107.518,107.502,107.533,107.499,107.521
2019/10/10 11:55:00,107.518,107.523,107.514,107.514,107.521,107.528,107.517,107.517
2019/10/10 11:56:00,107.514,107.517,107.505,107.508,107.517,107.52,107.508,107.511
2019/10/10 11:57:00,107.508,107.508,107.501,107.503,107.511,107.511,107.504,107.506
2019/10/10 11:58:00,107.503,107.507,107.501,107.504,107.506,107.51,107.504,107.507
2019/10/10 11:59:00,107.504,107.506,107.501,107.505,107.507,107.509,107.504,107.508
2019/10/10 12:00:00,107.505,107.505,107.489,107.49,107.508,107.508,107.492,107.493
2019/10/10 12:01:00,107.49,107.492,107.48,107.481,107.493,107.495,107.483,107.484
2019/10/10 12:02:00,107.481,107.493,107.475,107.487,107.484,107.496,107.478,107.49
2019/10/10 12:03:00,107.487,107.488,107.469,107.469,107.49,107.491,107.472,107.472
2019/10/10 12:04:00,107.469,107.475,107.468,107.474,107.472,107.478,107.471,107.477
2019/10/10 12:05:00,107.474,107.476,107.458,107.463,107.477,107.479,107.461,107.466
2019/10/10 12:06:00,107.463,107.465,107.463,107.465,107.466,107.468,107.466,107.468
2019/10/10 12:07:00,107.465,107.471,107.463,107.469,107.468,107.474,107.466,107.472
2019/10/10 12:08:00,107.469,107.476,107.466,107.473,107.472,107.479,107.469,107.476
2019/10/10 12:09:00,107.473,107.482,107.473,107.482,107.476,107.485,107.476,107.485
2019/10/10 12:10:00,107.482,107.482,107.464,107.464,107.485,107.485,107.467,107.467
2019/10/10 12:11:00,107.464,107.466,107.459,107.46,107.467,107.469,107.462,107.463
2019/10/10 12:12:00,107.46,107.469,107.46,107.469,107.463,107.472,107.463,107.472
2019/10/10 12:13:00,107.469,107.471,107.46,107.471,107.472,107.474,107.463,107.474
2019/10/10 12:14:00,107.471,107.48,107.469,107.474,107.474,107.483,107.472,107.477
2019/10/10 12:15:00,107.474,107.48,107.47,107.47,107.477,107.483,107.473,107.473
2019/10/10 12:16:00,107.47,107.471,107.469,107.469,107.473,107.474,107.472,107.472
2019/10/10 12:17:00,107.469,107.47,107.466,107.469,107.472,107.473,107.469,107.472
2019/10/10 12:18:00,107.469,107.469,107.461,107.464,107.472,107.472,107.464,107.467
2019/10/10 12:19:00,107.464,107.466,107.46,107.461,107.467,107.469,107.463,107.464
2019/10/10 12:20:00,107.461,107.461,107.453,107.453,107.464,107.464,107.456,107.456
2019/10/10 12:21:00,107.453,107.455,107.439,107.448,107.456,107.458,107.442,107.451
2019/10/10 12:22:00,107.448,107.454,107.444,107.454,107.451,107.457,107.447,107.457
2019/10/10 12:23:00,107.454,107.458,107.449,107.454,107.457,107.461,107.452,107.457
2019/10/10 12:24:00,107.454,107.458,107.452,107.457,107.457,107.461,107.455,107.46
2019/10/10 12:25:00,107.457,107.47,107.457,107.469,107.46,107.473,107.46,107.472
2019/10/10 12:26:00,107.469,107.472,107.466,107.468,107.472,107.475,107.469,107.471
2019/10/10 12:27:00,107.468,107.47,107.465,107.47,107.471,107.473,107.468,107.473
2019/10/10 12:28:00,107.47,107.475,107.469,107.473,107.473,107.478,107.472,107.476
2019/10/10 12:29:00,107.473,107.476,107.469,107.469,107.476,107.479,107.472,107.472
2019/10/10 12:30:00,107.469,107.474,107.469,107.474,107.472,107.479,107.472,107.477
2019/10/10 12:31:00,107.474,107.474,107.465,107.466,107.477,107.477,107.468,107.469
2019/10/10 12:32:00,107.466,107.469,107.464,107.464,107.469,107.472,107.467,107.467
2019/10/10 12:33:00,107.464,107.466,107.455,107.457,107.467,107.469,107.458,107.46
2019/10/10 12:34:00,107.457,107.458,107.454,107.456,107.46,107.461,107.457,107.459
2019/10/10 12:35:00,107.456,107.457,107.443,107.443,107.459,107.46,107.446,107.446
2019/10/10 12:36:00,107.443,107.447,107.434,107.445,107.446,107.45,107.437,107.448
2019/10/10 12:37:00,107.445,107.453,107.441,107.453,107.448,107.456,107.444,107.456
2019/10/10 12:38:00,107.453,107.455,107.446,107.447,107.456,107.458,107.449,107.45
2019/10/10 12:39:00,107.447,107.454,107.447,107.451,107.45,107.457,107.45,107.454
2019/10/10 12:40:00,107.451,107.456,107.446,107.453,107.454,107.459,107.449,107.456
2019/10/10 12:41:00,107.453,107.454,107.453,107.454,107.456,107.457,107.456,107.457
2019/10/10 12:42:00,107.454,107.464,107.454,107.464,107.457,107.467,107.457,107.467
2019/10/10 12:43:00,107.464,107.465,107.461,107.463,107.467,107.468,107.464,107.466
2019/10/10 12:44:00,107.463,107.466,107.463,107.466,107.466,107.469,107.466,107.469
2019/10/10 12:45:00,107.466,107.471,107.463,107.468,107.469,107.474,107.466,107.471
2019/10/10 12:46:00,107.468,107.47,107.466,107.468,107.471,107.473,107.469,107.471
2019/10/10 12:47:00,107.468,107.471,107.466,107.471,107.471,107.474,107.469,107.474
2019/10/10 12:48:00,107.471,107.472,107.467,107.471,107.474,107.475,107.47,107.474
2019/10/10 12:49:00,107.471,107.471,107.457,107.458,107.474,107.474,107.46,107.461
2019/10/10 12:50:00,107.458,107.459,107.452,107.454,107.461,107.462,107.455,107.457
2019/10/10 12:51:00,107.454,107.46,107.454,107.459,107.457,107.463,107.457,107.462
2019/10/10 12:52:00,107.459,107.46,107.456,107.459,107.462,107.463,107.459,107.462
2019/10/10 12:53:00,107.459,107.462,107.458,107.46,107.462,107.465,107.461,107.463
2019/10/10 12:54:00,107.46,107.471,107.46,107.469,107.463,107.474,107.463,107.472
2019/10/10 12:55:00,107.469,107.473,107.468,107.471,107.472,107.476,107.471,107.474
2019/10/10 12:56:00,107.471,107.471,107.459,107.461,107.474,107.474,107.462,107.464
2019/10/10 12:57:00,107.461,107.463,107.458,107.459,107.464,107.466,107.461,107.462
2019/10/10 12:58:00,107.459,107.466,107.459,107.466,107.462,107.469,107.462,107.469
2019/10/10 12:59:00,107.466,107.471,107.465,107.469,107.469,107.474,107.468,107.472
2019/10/10 13:00:00,107.469,107.473,107.468,107.472,107.472,107.476,107.471,107.475
2019/10/10 13:01:00,107.472,107.477,107.471,107.471,107.475,107.48,107.474,107.474
2019/10/10 13:02:00,107.471,107.473,107.47,107.47,107.474,107.479,107.473,107.473
2019/10/10 13:03:00,107.47,107.484,107.466,107.472,107.473,107.487,107.469,107.475
2019/10/10 13:04:00,107.472,107.479,107.471,107.479,107.475,107.482,107.474,107.482
2019/10/10 13:05:00,107.479,107.482,107.471,107.475,107.482,107.485,107.474,107.478
2019/10/10 13:06:00,107.475,107.477,107.474,107.477,107.478,107.48,107.477,107.48
2019/10/10 13:07:00,107.477,107.477,107.475,107.476,107.48,107.48,107.478,107.479
2019/10/10 13:08:00,107.476,107.476,107.469,107.469,107.479,107.479,107.472,107.472
2019/10/10 13:09:00,107.469,107.472,107.466,107.469,107.472,107.475,107.469,107.472
2019/10/10 13:10:00,107.469,107.471,107.469,107.469,107.472,107.474,107.472,107.472
2019/10/10 13:11:00,107.469,107.47,107.464,107.464,107.472,107.473,107.467,107.467
2019/10/10 13:12:00,107.464,107.464,107.453,107.453,107.467,107.467,107.456,107.456
2019/10/10 13:13:00,107.453,107.456,107.441,107.443,107.456,107.459,107.444,107.446
2019/10/10 13:14:00,107.443,107.466,107.443,107.463,107.446,107.469,107.446,107.466
2019/10/10 13:15:00,107.463,107.463,107.456,107.46,107.466,107.466,107.459,107.463
2019/10/10 13:16:00,107.46,107.46,107.45,107.455,107.463,107.463,107.453,107.458
2019/10/10 13:17:00,107.455,107.455,107.449,107.45,107.458,107.458,107.452,107.453
2019/10/10 13:18:00,107.45,107.453,107.449,107.45,107.453,107.456,107.452,107.453
2019/10/10 13:19:00,107.45,107.455,107.45,107.453,107.453,107.46,107.453,107.456
2019/10/10 13:20:00,107.453,107.453,107.45,107.451,107.456,107.456,107.453,107.454
2019/10/10 13:21:00,107.451,107.453,107.451,107.452,107.454,107.456,107.454,107.455
2019/10/10 13:22:00,107.452,107.455,107.452,107.453,107.455,107.458,107.455,107.456
2019/10/10 13:23:00,107.453,107.454,107.449,107.451,107.456,107.457,107.452,107.454
2019/10/10 13:24:00,107.451,107.451,107.45,107.45,107.454,107.454,107.453,107.453
2019/10/10 13:25:00,107.45,107.452,107.45,107.452,107.453,107.455,107.453,107.455
2019/10/10 13:26:00,107.452,107.454,107.451,107.451,107.455,107.457,107.454,107.454
2019/10/10 13:27:00,107.451,107.452,107.45,107.451,107.454,107.455,107.453,107.454
2019/10/10 13:28:00,107.451,107.451,107.449,107.45,107.454,107.454,107.452,107.453
2019/10/10 13:29:00,107.45,107.454,107.45,107.453,107.453,107.457,107.453,107.456
2019/10/10 13:30:00,107.453,107.456,107.452,107.453,107.456,107.462,107.455,107.456
2019/10/10 13:31:00,107.453,107.458,107.453,107.457,107.456,107.461,107.456,107.46
2019/10/10 13:32:00,107.457,107.458,107.455,107.456,107.46,107.461,107.458,107.459
2019/10/10 13:33:00,107.456,107.47,107.455,107.47,107.459,107.473,107.458,107.473
2019/10/10 13:34:00,107.47,107.47,107.465,107.468,107.473,107.473,107.468,107.471
2019/10/10 13:35:00,107.468,107.474,107.468,107.472,107.471,107.477,107.471,107.475
2019/10/10 13:36:00,107.472,107.483,107.472,107.483,107.475,107.486,107.475,107.486
2019/10/10 13:37:00,107.483,107.495,107.483,107.49,107.486,107.498,107.486,107.493
2019/10/10 13:38:00,107.49,107.49,107.483,107.483,107.493,107.493,107.486,107.486
2019/10/10 13:39:00,107.483,107.483,107.48,107.481,107.486,107.486,107.483,107.484
2019/10/10 13:40:00,107.481,107.485,107.48,107.484,107.484,107.488,107.483,107.487
2019/10/10 13:41:00,107.484,107.484,107.479,107.48,107.487,107.487,107.482,107.483
2019/10/10 13:42:00,107.48,107.482,107.476,107.482,107.483,107.485,107.479,107.485
2019/10/10 13:43:00,107.482,107.484,107.48,107.484,107.485,107.487,107.483,107.487
2019/10/10 13:44:00,107.484,107.489,107.48,107.484,107.487,107.492,107.483,107.487
2019/10/10 13:45:00,107.484,107.489,107.482,107.488,107.487,107.492,107.485,107.491
2019/10/10 13:46:00,107.488,107.497,107.488,107.493,107.491,107.5,107.491,107.496
2019/10/10 13:47:00,107.493,107.494,107.492,107.493,107.496,107.497,107.495,107.496
2019/10/10 13:48:00,107.493,107.496,107.492,107.494,107.496,107.499,107.495,107.497
2019/10/10 13:49:00,107.494,107.497,107.494,107.497,107.497,107.5,107.497,107.5
2019/10/10 13:50:00,107.497,107.497,107.495,107.496,107.5,107.5,107.498,107.499
2019/10/10 13:51:00,107.496,107.497,107.494,107.496,107.499,107.5,107.497,107.499
2019/10/10 13:52:00,107.496,107.5,107.496,107.496,107.499,107.503,107.499,107.499
2019/10/10 13:53:00,107.496,107.498,107.494,107.497,107.499,107.501,107.497,107.5
2019/10/10 13:54:00,107.497,107.498,107.494,107.495,107.5,107.501,107.497,107.498
2019/10/10 13:55:00,107.495,107.497,107.493,107.496,107.498,107.5,107.496,107.499
2019/10/10 13:56:00,107.496,107.499,107.496,107.498,107.499,107.502,107.499,107.501
2019/10/10 13:57:00,107.498,107.499,107.498,107.498,107.501,107.502,107.501,107.501
2019/10/10 13:58:00,107.498,107.502,107.498,107.501,107.501,107.505,107.501,107.504
2019/10/10 13:59:00,107.501,107.506,107.499,107.499,107.504,107.509,107.502,107.502
2019/10/10 14:00:00,107.499,107.505,107.493,107.498,107.502,107.508,107.496,107.501
2019/10/10 14:01:00,107.498,107.511,107.498,107.506,107.501,107.514,107.501,107.509
2019/10/10 14:02:00,107.506,107.511,107.504,107.508,107.509,107.514,107.507,107.511
2019/10/10 14:03:00,107.508,107.51,107.507,107.507,107.511,107.513,107.51,107.51
2019/10/10 14:04:00,107.507,107.512,107.504,107.51,107.51,107.515,107.507,107.513
2019/10/10 14:05:00,107.51,107.512,107.51,107.511,107.513,107.515,107.513,107.514
2019/10/10 14:06:00,107.511,107.521,107.511,107.516,107.514,107.524,107.514,107.519
2019/10/10 14:07:00,107.516,107.522,107.512,107.516,107.519,107.525,107.515,107.519
2019/10/10 14:08:00,107.516,107.524,107.514,107.52,107.519,107.527,107.517,107.523
2019/10/10 14:09:00,107.52,107.522,107.516,107.516,107.523,107.525,107.519,107.519
2019/10/10 14:10:00,107.516,107.52,107.516,107.519,107.519,107.523,107.519,107.522
2019/10/10 14:11:00,107.519,107.533,107.518,107.528,107.522,107.536,107.521,107.531
2019/10/10 14:12:00,107.528,107.528,107.523,107.528,107.531,107.531,107.526,107.531
2019/10/10 14:13:00,107.528,107.528,107.517,107.521,107.531,107.531,107.52,107.524
2019/10/10 14:14:00,107.521,107.526,107.52,107.526,107.524,107.529,107.523,107.529
2019/10/10 14:15:00,107.526,107.526,107.516,107.519,107.529,107.529,107.519,107.522
2019/10/10 14:16:00,107.519,107.522,107.514,107.517,107.522,107.525,107.517,107.52
2019/10/10 14:17:00,107.517,107.518,107.516,107.517,107.52,107.521,107.519,107.52
2019/10/10 14:18:00,107.517,107.521,107.517,107.52,107.52,107.524,107.52,107.523
2019/10/10 14:19:00,107.52,107.52,107.504,107.51,107.523,107.523,107.507,107.513
2019/10/10 14:20:00,107.51,107.518,107.51,107.513,107.513,107.521,107.513,107.516
2019/10/10 14:21:00,107.513,107.518,107.513,107.517,107.516,107.521,107.516,107.52
2019/10/10 14:22:00,107.517,107.521,107.515,107.518,107.52,107.524,107.518,107.521
2019/10/10 14:23:00,107.518,107.518,107.511,107.512,107.521,107.521,107.514,107.515
2019/10/10 14:24:00,107.512,107.516,107.512,107.514,107.515,107.519,107.515,107.517
2019/10/10 14:25:00,107.514,107.514,107.506,107.507,107.517,107.517,107.509,107.51
2019/10/10 14:26:00,107.507,107.507,107.506,107.506,107.51,107.51,107.509,107.509
2019/10/10 14:27:00,107.506,107.511,107.506,107.51,107.509,107.514,107.509,107.513
2019/10/10 14:28:00,107.51,107.511,107.509,107.511,107.513,107.514,107.512,107.514
2019/10/10 14:29:00,107.511,107.516,107.51,107.513,107.514,107.519,107.513,107.516
2019/10/10 14:30:00,107.513,107.513,107.505,107.505,107.516,107.516,107.508,107.508
2019/10/10 14:31:00,107.505,107.521,107.505,107.515,107.508,107.524,107.508,107.518
2019/10/10 14:32:00,107.515,107.533,107.515,107.525,107.518,107.536,107.518,107.528
2019/10/10 14:33:00,107.525,107.528,107.521,107.521,107.528,107.533,107.524,107.524
2019/10/10 14:34:00,107.521,107.525,107.509,107.509,107.524,107.528,107.512,107.512
2019/10/10 14:35:00,107.509,107.521,107.509,107.518,107.512,107.524,107.512,107.521
2019/10/10 14:36:00,107.518,107.518,107.508,107.51,107.521,107.521,107.511,107.513
2019/10/10 14:37:00,107.51,107.516,107.51,107.516,107.513,107.519,107.513,107.519
2019/10/10 14:38:00,107.516,107.516,107.509,107.509,107.519,107.519,107.512,107.512
2019/10/10 14:39:00,107.509,107.517,107.509,107.517,107.512,107.52,107.512,107.52
2019/10/10 14:40:00,107.517,107.529,107.516,107.529,107.52,107.532,107.519,107.532
2019/10/10 14:41:00,107.529,107.532,107.528,107.531,107.532,107.535,107.531,107.534
2019/10/10 14:42:00,107.531,107.538,107.531,107.535,107.534,107.541,107.534,107.538
2019/10/10 14:43:00,107.535,107.545,107.535,107.541,107.538,107.548,107.538,107.544
2019/10/10 14:44:00,107.541,107.541,107.534,107.535,107.544,107.544,107.537,107.538
2019/10/10 14:45:00,107.535,107.535,107.529,107.531,107.538,107.538,107.532,107.534
2019/10/10 14:46:00,107.531,107.538,107.526,107.536,107.534,107.541,107.531,107.539
2019/10/10 14:47:00,107.536,107.538,107.533,107.536,107.539,107.541,107.536,107.539
2019/10/10 14:48:00,107.536,107.538,107.531,107.531,107.539,107.541,107.534,107.534
2019/10/10 14:49:00,107.531,107.531,107.521,107.524,107.534,107.534,107.524,107.527
2019/10/10 14:50:00,107.524,107.526,107.506,107.509,107.527,107.529,107.511,107.512
2019/10/10 14:51:00,107.509,107.509,107.496,107.501,107.512,107.512,107.499,107.504
2019/10/10 14:52:00,107.501,107.509,107.497,107.503,107.504,107.512,107.5,107.506
2019/10/10 14:53:00,107.503,107.503,107.497,107.499,107.506,107.506,107.5,107.502
2019/10/10 14:54:00,107.499,107.501,107.497,107.499,107.502,107.504,107.5,107.502
2019/10/10 14:55:00,107.499,107.499,107.485,107.488,107.502,107.502,107.488,107.491
2019/10/10 14:56:00,107.488,107.492,107.487,107.491,107.491,107.495,107.49,107.494
2019/10/10 14:57:00,107.491,107.492,107.486,107.492,107.494,107.495,107.489,107.495
2019/10/10 14:58:00,107.492,107.492,107.483,107.491,107.495,107.495,107.486,107.494
2019/10/10 14:59:00,107.491,107.512,107.491,107.512,107.494,107.515,107.494,107.515
2019/10/10 15:00:00,107.512,107.512,107.498,107.509,107.515,107.515,107.501,107.512
2019/10/10 15:01:00,107.509,107.516,107.504,107.512,107.512,107.519,107.507,107.515
2019/10/10 15:02:00,107.512,107.522,107.51,107.518,107.515,107.525,107.513,107.521
2019/10/10 15:03:00,107.518,107.522,107.492,107.492,107.521,107.525,107.495,107.495
2019/10/10 15:04:00,107.492,107.496,107.483,107.483,107.495,107.499,107.486,107.486
2019/10/10 15:05:00,107.483,107.51,107.482,107.493,107.486,107.513,107.485,107.496
2019/10/10 15:06:00,107.493,107.494,107.475,107.483,107.496,107.497,107.478,107.486
2019/10/10 15:07:00,107.483,107.493,107.477,107.484,107.486,107.496,107.48,107.487
2019/10/10 15:08:00,107.484,107.488,107.476,107.476,107.487,107.491,107.479,107.479
2019/10/10 15:09:00,107.476,107.479,107.459,107.465,107.479,107.482,107.462,107.468
2019/10/10 15:10:00,107.465,107.466,107.459,107.466,107.468,107.469,107.462,107.469
2019/10/10 15:11:00,107.466,107.48,107.464,107.48,107.469,107.483,107.467,107.483
2019/10/10 15:12:00,107.48,107.488,107.477,107.488,107.483,107.491,107.48,107.491
2019/10/10 15:13:00,107.488,107.499,107.483,107.497,107.491,107.502,107.486,107.5
2019/10/10 15:14:00,107.497,107.512,107.497,107.512,107.5,107.517,107.5,107.515
2019/10/10 15:15:00,107.512,107.516,107.497,107.499,107.515,107.519,107.501,107.502
2019/10/10 15:16:00,107.499,107.506,107.499,107.504,107.502,107.509,107.502,107.507
2019/10/10 15:17:00,107.504,107.512,107.503,107.511,107.507,107.515,107.506,107.514
2019/10/10 15:18:00,107.511,107.511,107.503,107.503,107.514,107.514,107.506,107.506
2019/10/10 15:19:00,107.503,107.51,107.502,107.507,107.506,107.513,107.505,107.51
2019/10/10 15:20:00,107.507,107.515,107.506,107.511,107.51,107.518,107.509,107.514
2019/10/10 15:21:00,107.511,107.511,107.503,107.511,107.514,107.514,107.506,107.514
2019/10/10 15:22:00,107.511,107.525,107.509,107.52,107.514,107.528,107.512,107.523
2019/10/10 15:23:00,107.52,107.53,107.518,107.526,107.523,107.533,107.521,107.529
2019/10/10 15:24:00,107.526,107.536,107.522,107.533,107.529,107.539,107.525,107.536
2019/10/10 15:25:00,107.533,107.549,107.531,107.545,107.536,107.552,107.534,107.548
2019/10/10 15:26:00,107.545,107.545,107.534,107.534,107.548,107.548,107.537,107.537
2019/10/10 15:27:00,107.534,107.534,107.527,107.53,107.537,107.537,107.53,107.533
2019/10/10 15:28:00,107.53,107.531,107.521,107.529,107.533,107.534,107.524,107.532
2019/10/10 15:29:00,107.529,107.533,107.524,107.527,107.532,107.536,107.527,107.53
2019/10/10 15:30:00,107.527,107.537,107.516,107.528,107.53,107.542,107.519,107.531
2019/10/10 15:31:00,107.528,107.529,107.505,107.509,107.531,107.532,107.508,107.512
2019/10/10 15:32:00,107.509,107.523,107.509,107.516,107.512,107.526,107.512,107.519
2019/10/10 15:33:00,107.516,107.517,107.507,107.508,107.519,107.52,107.51,107.511
2019/10/10 15:34:00,107.508,107.515,107.505,107.513,107.511,107.518,107.508,107.516
2019/10/10 15:35:00,107.513,107.514,107.497,107.498,107.516,107.517,107.501,107.501
2019/10/10 15:36:00,107.498,107.499,107.485,107.493,107.501,107.502,107.489,107.496
2019/10/10 15:37:00,107.493,107.499,107.493,107.494,107.496,107.502,107.496,107.497
2019/10/10 15:38:00,107.494,107.497,107.489,107.493,107.497,107.5,107.492,107.496
2019/10/10 15:39:00,107.493,107.502,107.493,107.502,107.496,107.505,107.496,107.505
2019/10/10 15:40:00,107.502,107.509,107.502,107.504,107.505,107.512,107.505,107.507
2019/10/10 15:41:00,107.504,107.517,107.502,107.517,107.507,107.52,107.505,107.52
2019/10/10 15:42:00,107.517,107.525,107.512,107.523,107.52,107.528,107.515,107.526
2019/10/10 15:43:00,107.523,107.523,107.506,107.507,107.526,107.526,107.509,107.51
2019/10/10 15:44:00,107.507,107.514,107.5,107.505,107.51,107.517,107.503,107.508
2019/10/10 15:45:00,107.505,107.505,107.45,107.499,107.508,107.508,107.457,107.502
2019/10/10 15:46:00,107.499,107.505,107.491,107.491,107.502,107.508,107.494,107.494
2019/10/10 15:47:00,107.491,107.497,107.486,107.494,107.494,107.5,107.491,107.497
2019/10/10 15:48:00,107.494,107.496,107.473,107.474,107.497,107.499,107.476,107.477
2019/10/10 15:49:00,107.474,107.479,107.468,107.474,107.477,107.482,107.471,107.477
2019/10/10 15:50:00,107.474,107.49,107.474,107.477,107.477,107.493,107.477,107.48
2019/10/10 15:51:00,107.477,107.477,107.449,107.452,107.48,107.48,107.454,107.455
2019/10/10 15:52:00,107.452,107.465,107.443,107.461,107.455,107.468,107.446,107.464
2019/10/10 15:53:00,107.461,107.467,107.455,107.459,107.464,107.47,107.458,107.462
2019/10/10 15:54:00,107.459,107.469,107.455,107.467,107.462,107.472,107.458,107.47
2019/10/10 15:55:00,107.467,107.467,107.437,107.437,107.47,107.47,107.44,107.44
2019/10/10 15:56:00,107.437,107.464,107.437,107.459,107.44,107.469,107.44,107.462
2019/10/10 15:57:00,107.459,107.469,107.458,107.465,107.462,107.472,107.461,107.468
2019/10/10 15:58:00,107.465,107.473,107.461,107.473,107.468,107.476,107.464,107.476
2019/10/10 15:59:00,107.473,107.479,107.472,107.475,107.476,107.482,107.475,107.478
2019/10/10 16:00:00,107.475,107.49,107.47,107.489,107.478,107.494,107.473,107.492
2019/10/10 16:01:00,107.489,107.507,107.48,107.496,107.492,107.51,107.483,107.499
2019/10/10 16:02:00,107.496,107.503,107.492,107.492,107.499,107.506,107.495,107.495
2019/10/10 16:03:00,107.492,107.497,107.486,107.488,107.495,107.5,107.489,107.491
2019/10/10 16:04:00,107.488,107.504,107.486,107.504,107.491,107.507,107.489,107.507
2019/10/10 16:05:00,107.504,107.527,107.499,107.521,107.507,107.531,107.502,107.524
2019/10/10 16:06:00,107.521,107.549,107.519,107.531,107.524,107.552,107.522,107.534
2019/10/10 16:07:00,107.531,107.537,107.524,107.532,107.534,107.54,107.527,107.535
2019/10/10 16:08:00,107.532,107.536,107.501,107.508,107.535,107.539,107.504,107.511
2019/10/10 16:09:00,107.508,107.513,107.491,107.501,107.511,107.516,107.498,107.504
2019/10/10 16:10:00,107.501,107.504,107.457,107.468,107.504,107.507,107.46,107.471
2019/10/10 16:11:00,107.468,107.474,107.462,107.469,107.471,107.477,107.465,107.472
2019/10/10 16:12:00,107.469,107.486,107.468,107.484,107.472,107.489,107.471,107.487
2019/10/10 16:13:00,107.484,107.485,107.468,107.483,107.487,107.488,107.471,107.486
2019/10/10 16:14:00,107.483,107.494,107.472,107.473,107.486,107.497,107.475,107.476
2019/10/10 16:15:00,107.473,107.479,107.461,107.478,107.476,107.482,107.464,107.481
2019/10/10 16:16:00,107.478,107.485,107.473,107.474,107.481,107.488,107.476,107.477
